1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 16.00
1.00, 27.00
1.00, 29.00
1.00, 33.00
1.00, 37.00
1.00, 66.00
1.00, 96.00
2.00, 1.00
2.00, 2.00
2.00, 6.00
2.00, 16.00
2.00, 33.00
2.00, 34.00
2.00, 40.00
2.00, 45.00
2.00, 48.00
2.00, 72.00
2.00, 75.00
2.00, 84.00
2.00, 94.00
2.00, 95.00
2.00, 100.00
3.00, 1.00
3.00, 2.00
3.00, 6.00
3.00, 7.00
3.00, 21.00
3.00, 27.00
3.00, 33.00
3.00, 38.00
3.00, 55.00
3.00, 67.00
3.00, 69.00
3.00, 77.00
3.00, 84.00
3.00, 92.00
3.00, 94.00
3.00, 96.00
4.00, 1.00
4.00, 2.00
4.00, 4.00
4.00, 5.00
4.00, 7.00
4.00, 16.00
4.00, 22.00
4.00, 43.00
4.00, 49.00
4.00, 61.00
4.00, 79.00
4.00, 80.00
4.00, 86.00
4.00, 97.00
4.00, 99.00
5.00, 2.00
5.00, 6.00
5.00, 8.00
5.00, 28.00
5.00, 31.00
5.00, 46.00
5.00, 70.00
5.00, 78.00
6.00, 1.00
6.00, 2.00
6.00, 7.00
6.00, 15.00
6.00, 16.00
6.00, 29.00
6.00, 40.00
6.00, 42.00
6.00, 49.00
6.00, 54.00
6.00, 60.00
6.00, 77.00
6.00, 97.00
7.00, 10.00
7.00, 11.00
7.00, 13.00
7.00, 18.00
7.00, 37.00
7.00, 83.00
8.00, 13.00
8.00, 19.00
8.00, 30.00
8.00, 41.00
8.00, 48.00
8.00, 53.00
8.00, 71.00
8.00, 77.00
8.00, 81.00
8.00, 93.00
9.00, 14.00
9.00, 15.00
9.00, 20.00
9.00, 30.00
9.00, 40.00
9.00, 41.00
9.00, 42.00
9.00, 44.00
9.00, 46.00
9.00, 52.00
9.00, 63.00
9.00, 83.00
9.00, 90.00
10.00, 15.00
10.00, 17.00
10.00, 19.00
10.00, 27.00
10.00, 34.00
10.00, 35.00
10.00, 88.00
10.00, 96.00
10.00, 98.00
11.00, 55.00
11.00, 62.00
11.00, 86.00
11.00, 97.00
11.00, 100.00
12.00, 16.00
12.00, 40.00
12.00, 71.00
12.00, 81.00
12.00, 85.00
12.00, 89.00
12.00, 90.00
12.00, 95.00
12.00, 96.00
13.00, 11.00
13.00, 15.00
13.00, 16.00
13.00, 19.00
13.00, 22.00
13.00, 24.00
13.00, 36.00
13.00, 43.00
13.00, 55.00
14.00, 14.00
14.00, 28.00
14.00, 35.00
14.00, 47.00
14.00, 70.00
14.00, 86.00
14.00, 99.00
15.00, 1.00
15.00, 10.00
15.00, 14.00
15.00, 17.00
15.00, 28.00
15.00, 97.00
16.00, 5.00
16.00, 16.00
16.00, 29.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 56.00
16.00, 89.00
16.00, 96.00
17.00, 10.00
17.00, 14.00
17.00, 17.00
17.00, 31.00
17.00, 34.00
17.00, 38.00
17.00, 61.00
17.00, 81.00
18.00, 8.00
18.00, 13.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 34.00
18.00, 35.00
18.00, 38.00
18.00, 91.00
19.00, 2.00
19.00, 7.00
19.00, 13.00
19.00, 20.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 48.00
19.00, 67.00
19.00, 81.00
20.00, 7.00
20.00, 17.00
20.00, 19.00
20.00, 24.00
20.00, 34.00
20.00, 37.00
20.00, 38.00
20.00, 47.00
20.00, 50.00
20.00, 51.00
20.00, 59.00
20.00, 60.00
20.00, 79.00
20.00, 88.00
20.00, 92.00
21.00, 18.00
21.00, 19.00
21.00, 34.00
21.00, 49.00
21.00, 75.00
21.00, 98.00
22.00, 17.00
22.00, 18.00
22.00, 26.00
22.00, 30.00
22.00, 36.00
22.00, 50.00
22.00, 54.00
22.00, 61.00
22.00, 75.00
22.00, 81.00
22.00, 89.00
23.00, 17.00
23.00, 25.00
23.00, 29.00
23.00, 32.00
23.00, 34.00
23.00, 50.00
23.00, 59.00
23.00, 60.00
23.00, 71.00
23.00, 73.00
23.00, 76.00
23.00, 89.00
23.00, 98.00
24.00, 10.00
24.00, 30.00
24.00, 43.00
24.00, 52.00
24.00, 59.00
24.00, 60.00
24.00, 81.00
24.00, 87.00
24.00, 88.00
24.00, 89.00
24.00, 90.00
24.00, 92.00
25.00, 16.00
25.00, 17.00
25.00, 37.00
25.00, 43.00
