1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 37.00
1.00, 43.00
1.00, 45.00
1.00, 67.00
1.00, 80.00
1.00, 96.00
2.00, 2.00
2.00, 6.00
2.00, 31.00
2.00, 38.00
2.00, 62.00
2.00, 65.00
2.00, 66.00
2.00, 72.00
2.00, 75.00
2.00, 77.00
2.00, 78.00
2.00, 87.00
2.00, 91.00
2.00, 94.00
2.00, 95.00
2.00, 100.00
3.00, 2.00
3.00, 3.00
3.00, 6.00
3.00, 22.00
3.00, 25.00
3.00, 29.00
3.00, 30.00
3.00, 33.00
3.00, 55.00
3.00, 59.00
3.00, 92.00
3.00, 95.00
3.00, 96.00
3.00, 97.00
4.00, 1.00
4.00, 2.00
4.00, 4.00
4.00, 5.00
4.00, 8.00
4.00, 13.00
4.00, 24.00
4.00, 27.00
4.00, 32.00
4.00, 81.00
4.00, 86.00
4.00, 95.00
4.00, 97.00
4.00, 99.00
4.00, 100.00
5.00, 2.00
5.00, 6.00
5.00, 17.00
5.00, 23.00
5.00, 35.00
5.00, 44.00
5.00, 45.00
5.00, 51.00
5.00, 56.00
6.00, 2.00
6.00, 9.00
6.00, 26.00
6.00, 82.00
6.00, 89.00
7.00, 7.00
7.00, 12.00
7.00, 21.00
7.00, 23.00
7.00, 24.00
7.00, 45.00
7.00, 56.00
7.00, 61.00
7.00, 66.00
7.00, 74.00
8.00, 8.00
8.00, 13.00
8.00, 14.00
8.00, 20.00
8.00, 28.00
8.00, 70.00
8.00, 78.00
9.00, 6.00
9.00, 14.00
9.00, 26.00
9.00, 38.00
9.00, 44.00
9.00, 57.00
9.00, 64.00
9.00, 65.00
9.00, 71.00
9.00, 76.00
10.00, 7.00
10.00, 15.00
10.00, 22.00
10.00, 37.00
10.00, 55.00
10.00, 93.00
11.00, 16.00
11.00, 30.00
11.00, 31.00
11.00, 35.00
11.00, 39.00
11.00, 54.00
11.00, 68.00
11.00, 81.00
11.00, 86.00
11.00, 98.00
12.00, 16.00
12.00, 18.00
12.00, 27.00
12.00, 33.00
12.00, 39.00
12.00, 59.00
12.00, 85.00
12.00, 86.00
12.00, 97.00
13.00, 4.00
13.00, 15.00
13.00, 16.00
13.00, 19.00
13.00, 36.00
13.00, 37.00
13.00, 44.00
13.00, 52.00
13.00, 53.00
13.00, 59.00
13.00, 65.00
13.00, 93.00
14.00, 9.00
14.00, 14.00
14.00, 19.00
14.00, 55.00
14.00, 56.00
14.00, 68.00
14.00, 79.00
14.00, 86.00
14.00, 88.00
14.00, 98.00
14.00, 99.00
15.00, 14.00
15.00, 18.00
15.00, 20.00
15.00, 51.00
15.00, 54.00
15.00, 68.00
15.00, 75.00
15.00, 86.00
15.00, 96.00
16.00, 8.00
16.00, 16.00
16.00, 21.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 54.00
16.00, 59.00
16.00, 71.00
16.00, 90.00
17.00, 14.00
17.00, 17.00
17.00, 18.00
17.00, 22.00
17.00, 25.00
17.00, 26.00
17.00, 34.00
17.00, 38.00
17.00, 67.00
17.00, 89.00
17.00, 95.00
17.00, 99.00
18.00, 9.00
18.00, 13.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 21.00
18.00, 34.00
18.00, 38.00
18.00, 47.00
18.00, 48.00
18.00, 52.00
18.00, 55.00
18.00, 59.00
18.00, 60.00
18.00, 62.00
18.00, 68.00
19.00, 5.00
19.00, 13.00
19.00, 32.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 44.00
19.00, 56.00
19.00, 65.00
20.00, 10.00
20.00, 19.00
20.00, 34.00
20.00, 35.00
20.00, 37.00
20.00, 38.00
20.00, 51.00
20.00, 52.00
20.00, 53.00
20.00, 66.00
20.00, 88.00
20.00, 92.00
20.00, 94.00
20.00, 97.00
20.00, 99.00
21.00, 18.00
21.00, 19.00
21.00, 34.00
21.00, 56.00
21.00, 62.00
21.00, 78.00
21.00, 92.00
21.00, 97.00
22.00, 17.00
22.00, 24.00
22.00, 28.00
22.00, 41.00
22.00, 61.00
22.00, 71.00
22.00, 75.00
22.00, 77.00
22.00, 79.00
22.00, 85.00
22.00, 89.00
22.00, 93.00
22.00, 99.00
23.00, 17.00
23.00, 20.00
23.00, 26.00
23.00, 33.00
23.00, 59.00
23.00, 74.00
23.00, 82.00
23.00, 89.00
24.00, 1.00
24.00, 17.00
24.00, 25.00
24.00, 50.00
24.00, 59.00
