1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 30.00
1.00, 31.00
1.00, 65.00
1.00, 96.00
2.00, 2.00
2.00, 6.00
2.00, 13.00
2.00, 30.00
2.00, 65.00
2.00, 81.00
2.00, 94.00
2.00, 95.00
2.00, 96.00
3.00, 2.00
3.00, 6.00
3.00, 35.00
3.00, 57.00
3.00, 69.00
3.00, 94.00
3.00, 96.00
4.00, 1.00
4.00, 2.00
4.00, 4.00
4.00, 5.00
4.00, 9.00
4.00, 18.00
4.00, 27.00
4.00, 51.00
4.00, 66.00
4.00, 97.00
4.00, 99.00
5.00, 2.00
5.00, 6.00
5.00, 9.00
5.00, 38.00
5.00, 50.00
5.00, 76.00
5.00, 79.00
5.00, 94.00
6.00, 2.00
6.00, 10.00
6.00, 44.00
6.00, 47.00
6.00, 55.00
6.00, 71.00
6.00, 75.00
6.00, 76.00
7.00, 21.00
7.00, 41.00
7.00, 68.00
8.00, 13.00
8.00, 77.00
8.00, 99.00
9.00, 14.00
9.00, 56.00
9.00, 59.00
9.00, 78.00
10.00, 15.00
10.00, 27.00
11.00, 5.00
11.00, 8.00
11.00, 33.00
11.00, 35.00
11.00, 74.00
11.00, 90.00
12.00, 5.00
12.00, 16.00
12.00, 44.00
12.00, 68.00
12.00, 69.00
12.00, 77.00
12.00, 79.00
12.00, 94.00
13.00, 15.00
13.00, 16.00
13.00, 36.00
13.00, 48.00
13.00, 90.00
13.00, 92.00
13.00, 93.00
14.00, 14.00
14.00, 91.00
15.00, 14.00
15.00, 19.00
15.00, 67.00
15.00, 79.00
15.00, 95.00
15.00, 97.00
15.00, 99.00
16.00, 10.00
16.00, 16.00
16.00, 30.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 70.00
17.00, 14.00
17.00, 17.00
17.00, 24.00
17.00, 28.00
17.00, 29.00
17.00, 34.00
17.00, 38.00
17.00, 51.00
17.00, 71.00
17.00, 94.00
17.00, 98.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 34.00
18.00, 37.00
18.00, 38.00
18.00, 66.00
18.00, 89.00
18.00, 92.00
19.00, 13.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 72.00
19.00, 98.00
20.00, 19.00
20.00, 22.00
20.00, 24.00
20.00, 34.00
20.00, 38.00
20.00, 64.00
20.00, 88.00
21.00, 18.00
21.00, 19.00
21.00, 34.00
21.00, 39.00
21.00, 45.00
21.00, 69.00
21.00, 79.00
21.00, 86.00
22.00, 11.00
22.00, 13.00
22.00, 17.00
22.00, 40.00
22.00, 49.00
22.00, 61.00
22.00, 67.00
22.00, 70.00
22.00, 81.00
22.00, 89.00
23.00, 14.00
23.00, 17.00
23.00, 32.00
23.00, 33.00
23.00, 51.00
23.00, 59.00
23.00, 67.00
23.00, 71.00
23.00, 89.00
24.00, 9.00
24.00, 26.00
24.00, 31.00
24.00, 52.00
24.00, 59.00
24.00, 60.00
24.00, 83.00
24.00, 87.00
24.00, 88.00
24.00, 90.00
24.00, 92.00
24.00, 95.00
25.00, 5.00
25.00, 11.00
25.00, 17.00
25.00, 21.00
25.00, 32.00
25.00, 37.00
25.00, 40.00
25.00, 58.00
25.00, 61.00
25.00, 63.00
26.00, 17.00
26.00, 18.00
26.00, 19.00
26.00, 43.00
26.00, 55.00
26.00, 56.00
26.00, 57.00
26.00, 62.00
26.00, 70.00
26.00, 75.00
26.00, 87.00
26.00, 88.00
26.00, 100.00
27.00, 5.00
27.00, 16.00
27.00, 17.00
27.00, 20.00
27.00, 53.00
27.00, 55.00
27.00, 58.00
27.00, 61.00
27.00, 63.00
27.00, 65.00
27.00, 67.00
27.00, 68.00
27.00, 83.00
27.00, 88.00
28.00, 5.00
28.00, 27.00
28.00, 29.00
28.00, 38.00
28.00, 39.00
28.00, 58.00
28.00, 59.00
28.00, 62.00
28.00, 63.00
28.00, 82.00
28.00, 86.00
28.00, 87.00
28.00, 89.00
28.00, 91.00
29.00, 5.00
29.00, 19.00
29.00, 60.00
29.00, 62.00
30.00, 3.00
30.00, 4.00
30.00, 39.00
30.00, 61.00
30.00, 76.00
30.00, 87.00
31.00, 5.00
31.00, 10.00
31.00, 36.00
31.00, 60.00
31.00, 62.00
31.00, 87.00
31.00, 92.00
31.00, 95.00
32.00, 4.00
32.00, 30.00
32.00, 56.00
32.00, 68.00
32.00, 75.00
32.00, 76.00
32.00, 84.00
32.00, 85.00
