1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 14.00
1.00, 62.00
1.00, 74.00
1.00, 91.00
1.00, 96.00
1.00, 97.00
2.00, 2.00
2.00, 6.00
2.00, 9.00
2.00, 11.00
2.00, 23.00
2.00, 26.00
2.00, 33.00
2.00, 35.00
2.00, 39.00
2.00, 89.00
2.00, 94.00
2.00, 95.00
2.00, 96.00
2.00, 99.00
3.00, 2.00
3.00, 6.00
3.00, 41.00
3.00, 48.00
3.00, 52.00
3.00, 58.00
3.00, 75.00
3.00, 76.00
3.00, 93.00
3.00, 96.00
4.00, 1.00
4.00, 2.00
4.00, 3.00
4.00, 4.00
4.00, 5.00
4.00, 9.00
4.00, 11.00
4.00, 12.00
4.00, 28.00
4.00, 43.00
4.00, 51.00
4.00, 56.00
4.00, 93.00
4.00, 97.00
4.00, 99.00
5.00, 2.00
5.00, 6.00
5.00, 10.00
5.00, 11.00
5.00, 89.00
5.00, 95.00
6.00, 2.00
6.00, 3.00
6.00, 7.00
6.00, 8.00
6.00, 18.00
6.00, 21.00
6.00, 73.00
7.00, 11.00
7.00, 12.00
7.00, 16.00
7.00, 73.00
7.00, 85.00
8.00, 8.00
8.00, 9.00
8.00, 13.00
8.00, 40.00
8.00, 67.00
8.00, 69.00
8.00, 87.00
9.00, 11.00
9.00, 14.00
9.00, 33.00
9.00, 37.00
9.00, 47.00
9.00, 50.00
9.00, 52.00
9.00, 54.00
9.00, 55.00
9.00, 72.00
9.00, 86.00
9.00, 92.00
9.00, 94.00
9.00, 100.00
10.00, 7.00
10.00, 10.00
10.00, 15.00
10.00, 37.00
10.00, 48.00
10.00, 66.00
10.00, 74.00
10.00, 95.00
10.00, 97.00
11.00, 23.00
11.00, 39.00
11.00, 86.00
12.00, 16.00
12.00, 20.00
12.00, 54.00
12.00, 62.00
12.00, 70.00
12.00, 83.00
13.00, 7.00
13.00, 15.00
13.00, 16.00
13.00, 32.00
13.00, 43.00
13.00, 51.00
13.00, 81.00
13.00, 94.00
14.00, 1.00
14.00, 11.00
14.00, 14.00
14.00, 22.00
14.00, 45.00
14.00, 50.00
14.00, 55.00
14.00, 98.00
15.00, 8.00
15.00, 14.00
15.00, 21.00
15.00, 39.00
15.00, 42.00
15.00, 64.00
15.00, 70.00
15.00, 88.00
15.00, 94.00
15.00, 96.00
15.00, 100.00
16.00, 16.00
16.00, 18.00
16.00, 29.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 60.00
16.00, 80.00
16.00, 84.00
16.00, 92.00
16.00, 93.00
16.00, 99.00
16.00, 100.00
17.00, 1.00
17.00, 12.00
17.00, 14.00
17.00, 17.00
17.00, 18.00
17.00, 22.00
17.00, 24.00
17.00, 32.00
17.00, 33.00
17.00, 34.00
17.00, 38.00
17.00, 51.00
17.00, 54.00
17.00, 71.00
17.00, 73.00
17.00, 95.00
18.00, 12.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 34.00
18.00, 38.00
18.00, 51.00
18.00, 93.00
19.00, 13.00
19.00, 19.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 38.00
19.00, 42.00
19.00, 46.00
19.00, 70.00
19.00, 75.00
19.00, 88.00
19.00, 90.00
20.00, 4.00
20.00, 8.00
20.00, 19.00
20.00, 28.00
20.00, 34.00
20.00, 38.00
20.00, 48.00
20.00, 62.00
20.00, 68.00
20.00, 79.00
20.00, 88.00
20.00, 91.00
20.00, 98.00
21.00, 12.00
21.00, 18.00
21.00, 19.00
21.00, 20.00
21.00, 34.00
21.00, 41.00
21.00, 51.00
21.00, 61.00
21.00, 68.00
21.00, 75.00
21.00, 77.00
21.00, 96.00
21.00, 98.00
22.00, 15.00
22.00, 17.00
22.00, 19.00
22.00, 34.00
22.00, 56.00
22.00, 58.00
22.00, 61.00
22.00, 64.00
22.00, 72.00
22.00, 80.00
22.00, 83.00
22.00, 87.00
22.00, 89.00
22.00, 93.00
22.00, 100.00
23.00, 2.00
23.00, 6.00
23.00, 8.00
23.00, 17.00
23.00, 26.00
23.00, 31.00
23.00, 50.00
23.00, 52.00
23.00, 54.00
23.00, 59.00
23.00, 65.00
23.00, 89.00
24.00, 4.00
24.00, 13.00
24.00, 18.00
24.00, 20.00
24.00, 40.00
24.00, 47.00
24.00, 58.00
24.00, 59.00
24.00, 60.00
24.00, 78.00
24.00, 87.00
24.00, 88.00
24.00, 90.00
24.00, 92.00
