1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 9.00
1.00, 19.00
1.00, 60.00
1.00, 79.00
1.00, 95.00
1.00, 96.00
2.00, 2.00
2.00, 6.00
2.00, 15.00
2.00, 47.00
2.00, 68.00
2.00, 94.00
2.00, 95.00
3.00, 2.00
3.00, 6.00
3.00, 42.00
3.00, 66.00
3.00, 74.00
3.00, 96.00
4.00, 1.00
4.00, 2.00
4.00, 4.00
4.00, 5.00
4.00, 9.00
4.00, 13.00
4.00, 23.00
4.00, 46.00
4.00, 49.00
4.00, 67.00
4.00, 73.00
4.00, 74.00
4.00, 79.00
4.00, 97.00
4.00, 99.00
5.00, 2.00
5.00, 6.00
5.00, 20.00
5.00, 61.00
5.00, 82.00
6.00, 2.00
6.00, 10.00
6.00, 33.00
6.00, 44.00
6.00, 50.00
6.00, 90.00
6.00, 95.00
7.00, 57.00
7.00, 58.00
7.00, 61.00
7.00, 97.00
7.00, 100.00
8.00, 2.00
8.00, 13.00
8.00, 32.00
8.00, 63.00
8.00, 65.00
8.00, 73.00
8.00, 76.00
8.00, 80.00
8.00, 86.00
9.00, 14.00
9.00, 43.00
9.00, 87.00
10.00, 15.00
10.00, 44.00
10.00, 83.00
11.00, 6.00
11.00, 15.00
11.00, 43.00
11.00, 44.00
11.00, 74.00
11.00, 81.00
11.00, 83.00
12.00, 16.00
12.00, 17.00
12.00, 39.00
12.00, 80.00
13.00, 15.00
13.00, 16.00
13.00, 46.00
13.00, 97.00
14.00, 14.00
14.00, 17.00
14.00, 34.00
14.00, 35.00
14.00, 50.00
14.00, 52.00
14.00, 54.00
14.00, 55.00
14.00, 66.00
15.00, 1.00
15.00, 14.00
15.00, 15.00
15.00, 17.00
15.00, 85.00
15.00, 96.00
16.00, 16.00
16.00, 17.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 56.00
17.00, 14.00
17.00, 17.00
17.00, 34.00
17.00, 38.00
17.00, 48.00
17.00, 57.00
17.00, 68.00
17.00, 88.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 31.00
18.00, 34.00
18.00, 38.00
18.00, 40.00
18.00, 46.00
18.00, 51.00
18.00, 65.00
18.00, 87.00
19.00, 4.00
19.00, 13.00
19.00, 20.00
19.00, 27.00
19.00, 29.00
19.00, 30.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 43.00
19.00, 80.00
19.00, 97.00
20.00, 3.00
20.00, 19.00
20.00, 30.00
20.00, 34.00
20.00, 38.00
20.00, 42.00
20.00, 79.00
20.00, 88.00
20.00, 89.00
21.00, 1.00
21.00, 2.00
21.00, 18.00
21.00, 19.00
21.00, 25.00
21.00, 34.00
21.00, 44.00
21.00, 48.00
21.00, 85.00
21.00, 86.00
21.00, 99.00
22.00, 9.00
22.00, 12.00
22.00, 17.00
22.00, 38.00
22.00, 61.00
22.00, 89.00
23.00, 5.00
23.00, 17.00
23.00, 26.00
23.00, 41.00
23.00, 55.00
23.00, 59.00
23.00, 89.00
24.00, 1.00
24.00, 2.00
24.00, 14.00
24.00, 19.00
24.00, 23.00
24.00, 28.00
24.00, 29.00
24.00, 31.00
24.00, 51.00
24.00, 59.00
24.00, 60.00
24.00, 86.00
24.00, 87.00
24.00, 88.00
24.00, 90.00
24.00, 92.00
24.00, 93.00
25.00, 17.00
25.00, 47.00
25.00, 58.00
25.00, 61.00
25.00, 63.00
25.00, 69.00
25.00, 78.00
25.00, 83.00
26.00, 17.00
26.00, 18.00
26.00, 19.00
26.00, 48.00
26.00, 57.00
26.00, 62.00
26.00, 64.00
26.00, 76.00
26.00, 84.00
26.00, 88.00
27.00, 5.00
27.00, 7.00
27.00, 11.00
27.00, 16.00
27.00, 23.00
27.00, 42.00
27.00, 53.00
27.00, 55.00
27.00, 58.00
27.00, 61.00
27.00, 63.00
27.00, 65.00
27.00, 67.00
27.00, 68.00
27.00, 88.00
27.00, 90.00
28.00, 5.00
28.00, 38.00
28.00, 53.00
28.00, 58.00
28.00, 59.00
28.00, 86.00
28.00, 87.00
28.00, 89.00
28.00, 91.00
28.00, 94.00
29.00, 3.00
29.00, 5.00
29.00, 25.00
29.00, 60.00
29.00, 62.00
29.00, 78.00
29.00, 95.00
30.00, 3.00
30.00, 4.00
30.00, 7.00
30.00, 28.00
30.00, 41.00
30.00, 50.00
30.00, 61.00
30.00, 69.00
30.00, 74.00
30.00, 80.00
30.00, 87.00
