1.00, 3.00
1.00, 4.00
1.00, 5.00
1.00, 6.00
1.00, 7.00
1.00, 8.00
1.00, 15.00
1.00, 18.00
1.00, 21.00
1.00, 41.00
1.00, 44.00
1.00, 46.00
1.00, 50.00
1.00, 52.00
1.00, 96.00
1.00, 100.00
2.00, 2.00
2.00, 6.00
2.00, 35.00
2.00, 37.00
2.00, 41.00
2.00, 53.00
2.00, 57.00
2.00, 62.00
2.00, 63.00
2.00, 79.00
2.00, 94.00
2.00, 95.00
3.00, 2.00
3.00, 6.00
3.00, 14.00
3.00, 23.00
3.00, 38.00
3.00, 59.00
3.00, 66.00
3.00, 75.00
3.00, 96.00
4.00, 1.00
4.00, 2.00
4.00, 4.00
4.00, 5.00
4.00, 44.00
4.00, 49.00
4.00, 89.00
4.00, 90.00
4.00, 97.00
4.00, 99.00
5.00, 2.00
5.00, 6.00
5.00, 12.00
5.00, 29.00
5.00, 39.00
5.00, 43.00
5.00, 63.00
6.00, 2.00
6.00, 8.00
6.00, 13.00
6.00, 23.00
6.00, 43.00
6.00, 79.00
6.00, 88.00
6.00, 97.00
7.00, 3.00
7.00, 4.00
7.00, 12.00
7.00, 15.00
7.00, 51.00
7.00, 55.00
7.00, 65.00
7.00, 77.00
7.00, 79.00
7.00, 82.00
7.00, 87.00
7.00, 96.00
8.00, 8.00
8.00, 13.00
8.00, 25.00
8.00, 39.00
8.00, 43.00
8.00, 59.00
8.00, 60.00
8.00, 92.00
8.00, 93.00
9.00, 14.00
9.00, 25.00
9.00, 55.00
9.00, 58.00
9.00, 72.00
9.00, 80.00
9.00, 84.00
9.00, 90.00
9.00, 92.00
9.00, 99.00
10.00, 3.00
10.00, 6.00
10.00, 7.00
10.00, 9.00
10.00, 13.00
10.00, 15.00
10.00, 18.00
10.00, 95.00
11.00, 8.00
11.00, 83.00
11.00, 96.00
12.00, 14.00
12.00, 16.00
12.00, 22.00
12.00, 26.00
12.00, 49.00
12.00, 50.00
12.00, 53.00
12.00, 65.00
12.00, 85.00
13.00, 9.00
13.00, 15.00
13.00, 16.00
13.00, 18.00
13.00, 23.00
13.00, 48.00
13.00, 58.00
13.00, 68.00
13.00, 72.00
13.00, 94.00
13.00, 98.00
14.00, 14.00
14.00, 25.00
14.00, 48.00
14.00, 62.00
14.00, 71.00
14.00, 91.00
15.00, 8.00
15.00, 11.00
15.00, 14.00
15.00, 24.00
15.00, 39.00
15.00, 46.00
15.00, 47.00
15.00, 52.00
15.00, 59.00
15.00, 60.00
15.00, 71.00
15.00, 82.00
16.00, 14.00
16.00, 16.00
16.00, 20.00
16.00, 35.00
16.00, 36.00
16.00, 37.00
16.00, 38.00
16.00, 39.00
16.00, 40.00
16.00, 80.00
16.00, 82.00
16.00, 96.00
16.00, 97.00
16.00, 99.00
17.00, 2.00
17.00, 11.00
17.00, 14.00
17.00, 17.00
17.00, 27.00
17.00, 34.00
17.00, 38.00
17.00, 42.00
17.00, 81.00
17.00, 88.00
18.00, 3.00
18.00, 14.00
18.00, 15.00
18.00, 16.00
18.00, 18.00
18.00, 34.00
18.00, 38.00
18.00, 45.00
18.00, 49.00
18.00, 62.00
18.00, 64.00
18.00, 65.00
18.00, 85.00
18.00, 99.00
19.00, 13.00
19.00, 20.00
19.00, 33.00
19.00, 34.00
19.00, 36.00
19.00, 37.00
19.00, 54.00
19.00, 70.00
19.00, 72.00
19.00, 77.00
19.00, 90.00
19.00, 94.00
20.00, 8.00
20.00, 10.00
20.00, 19.00
20.00, 20.00
20.00, 34.00
20.00, 38.00
20.00, 43.00
20.00, 88.00
20.00, 92.00
21.00, 2.00
21.00, 18.00
21.00, 19.00
21.00, 25.00
21.00, 32.00
21.00, 34.00
21.00, 38.00
21.00, 52.00
21.00, 54.00
21.00, 58.00
21.00, 65.00
21.00, 83.00
22.00, 12.00
22.00, 14.00
22.00, 17.00
22.00, 35.00
22.00, 36.00
22.00, 38.00
22.00, 40.00
22.00, 41.00
22.00, 46.00
22.00, 51.00
22.00, 60.00
22.00, 61.00
22.00, 62.00
22.00, 89.00
23.00, 15.00
23.00, 17.00
23.00, 31.00
23.00, 53.00
23.00, 56.00
23.00, 59.00
23.00, 78.00
23.00, 89.00
23.00, 96.00
23.00, 100.00
24.00, 27.00
24.00, 59.00
24.00, 60.00
24.00, 64.00
24.00, 73.00
24.00, 76.00
24.00, 84.00
24.00, 87.00
24.00, 88.00
24.00, 90.00
24.00, 92.00
24.00, 96.00
25.00, 14.00
25.00, 17.00
25.00, 25.00
25.00, 26.00
25.00, 43.00
